att48uniform VN 22 5 sa ReduceTime 20 2	0	1	0	0	1	2	0.0	0.7268328152699756	1.0	0.0	0.043478260869565216	
att48uniform NSGA2 22 5 sa ReduceTime 20 2	0	3	0	0	1	2	0.1477580953244068	-0.026201284360457478	0.0	1.0	0.8695652173913043	
att48uniform SA 22 5 sa ReduceTime 10 6	0	0	0	0	1	0	0.0	0.6919029356516425	0.9909654651334218	0.0	0.03571428571428571	
att48uniform GREEDY 22 5 sa ReduceTime 10 6	0	2	0	0	1	0	0.0	0.6904886625702913	1.0	0.0	0.03571428571428571	
att48uniform VN 22 5 sa ReduceTime 10 6	0	1	0	0	1	0	0.0	0.6904886625702913	1.0	0.0	0.03571428571428571	
att48uniform NSGA2 22 5 sa ReduceTime 10 6	0	3	0	0	1	0	0.11351637925570254	-0.010013104945827644	0.0	1.0	0.8928571428571429	
att48uniform SA 22 5 sa ReduceTime 15 6	0	0	0	0	1	1	0.0	0.724239525022741	0.9907529398672308	0.0	0.045454545454545456	
att48uniform GREEDY 22 5 sa ReduceTime 15 6	0	2	0	0	1	1	0.0	0.715091394185399	1.0	0.0	0.045454545454545456	
att48uniform VN 22 5 sa ReduceTime 15 6	0	1	0	0	1	1	0.0	0.715091394185399	1.0	0.0	0.045454545454545456	
att48uniform NSGA2 22 5 sa ReduceTime 15 6	0	3	0	0	1	1	0.12202539998663907	-0.018231764519561603	0.0	1.0	0.8636363636363636	
att48uniform SA 22 5 sa ReduceTime 20 6	0	0	0	0	1	2	0.0	0.7124273556901404	0.9918511752840868	0.0	0.030303030303030304	
att48uniform GREEDY 22 5 sa ReduceTime 20 6	0	2	0	0	1	2	0.0	0.7095305449400762	1.0	0.0	0.030303030303030304	
att48uniform VN 22 5 sa ReduceTime 20 6	0	1	0	0	1	2	0.0	0.7095305449400762	1.0	0.0	0.030303030303030304	
att48uniform NSGA2 22 5 sa ReduceTime 20 6	0	3	0	0	1	2	0.10040896567201603	-0.008393175106058377	0.0	1.0	0.9090909090909091	
att48uniform SA 22 10 sa ReduceTime 10 2	0	0	0	1	1	0	0.0	0.017221247748083247	0.960968111783588	0.0	2.844950213371266E-4	
att48uniform GREEDY 22 10 sa ReduceTime 10 2	0	2	0	1	1	0	0.24754901960784328	0.013689022751228637	0.7872817055070915	1.0	5.689900426742532E-4	
att48uniform VN 22 10 sa ReduceTime 10 2	0	1	0	1	1	0	0.24754901960784328	0.014474574705056073	0.8267514207806902	1.0	5.689900426742532E-4	
att48uniform NSGA2 22 10 sa ReduceTime 10 2	0	3	0	1	1	0	0.13434835431487774	-4.797112677862246E-4	0.0	1.0	0.020199146514935987	
att48uniform SA 22 10 sa ReduceTime 15 2	0	0	0	1	1	1	0.0	0.01211017237880225	0.9083919002931865	0.0	2.4968789013732833E-4	
att48uniform GREEDY 22 10 sa ReduceTime 15 2	0	2	0	1	1	1	0.24754901960784328	0.01012556488057724	0.7815184343621517	1.0	4.993757802746567E-4	
att48uniform VN 22 10 sa ReduceTime 15 2	0	1	0	1	1	1	0.0	0.013701164902597306	1.0	0.0	2.4968789013732833E-4	
att48uniform NSGA2 22 10 sa ReduceTime 15 2	0	3	0	1	1	1	0.15598588175785388	-3.0742175330051354E-4	0.0	1.0	0.01647940074906367	
att48uniform SA 22 10 sa ReduceTime 20 2	0	0	0	1	1	2	0.0	0.009290642923676823	0.9083919002931865	0.0	2.4968789013732833E-4	
att48uniform GREEDY 22 10 sa ReduceTime 20 2	0	2	0	1	1	2	0.24754901960784328	0.007988933420734385	0.7815184343621517	1.0	4.993757802746567E-4	
att48uniform VN 22 10 sa ReduceTime 20 2	0	1	0	1	1	2	0.0	0.010547201690862902	1.0	0.0	2.4968789013732833E-4	
att48uniform NSGA2 22 10 sa ReduceTime 20 2	0	3	0	1	1	2	0.13705423161449765	-3.0103411084897935E-4	0.0	1.0	0.012734082397003745	
att48uniform SA 22 10 sa ReduceTime 10 6	0	0	0	1	1	0	0.0	0.02082112842929743	0.960968111783588	0.0	3.224766204450177E-4	
att48uniform GREEDY 22 10 sa ReduceTime 10 6	0	2	0	1	1	0	0.23690920378846245	0.017351312154532526	0.8267514207806902	1.0	9.674298613350532E-4	
att48uniform VN 22 10 sa ReduceTime 10 6	0	1	0	1	1	0	0.24754901960784328	0.01733915667107788	0.8267514207806902	1.0	6.449532408900354E-4	
att48uniform NSGA2 22 10 sa ReduceTime 10 6	0	3	0	1	1	0	0.11845515493581656	-2.2727822521006325E-4	0.0	1.0	0.025153176394711384	
att48uniform SA 22 10 sa ReduceTime 15 6	0	0	0	1	1	1	0.0	0.01653753042688293	0.9083919002931865	0.0	2.775464890369137E-4	
att48uniform GREEDY 22 10 sa ReduceTime 15 6	0	2	0	1	1	1	0.24754901960784328	0.015781079867901046	0.8743330424047605	1.0	5.550929780738274E-4	
att48uniform VN 22 10 sa ReduceTime 15 6	0	1	0	1	1	1	0.0	0.01874574581172435	1.0	0.0	2.775464890369137E-4	
att48uniform NSGA2 22 10 sa ReduceTime 15 6	0	3	0	1	1	1	0.15485247440756494	-1.2643273088812823E-4	0.0	1.0	0.023036358590063834	
att48uniform SA 22 10 sa ReduceTime 20 6	0	0	0	1	1	2	0.0	0.012673932303691819	0.8322602174002045	0.0	2.7166530834012495E-4	
att48uniform GREEDY 22 10 sa ReduceTime 20 6	0	2	0	1	1	2	0.24754901960784328	0.012145952376231561	0.8010558083103883	1.0	5.433306166802499E-4	
att48uniform VN 22 10 sa ReduceTime 20 6	0	1	0	1	1	2	0.24754901960784328	0.01432000918961921	0.9161907070412998	1.0	5.433306166802499E-4	
att48uniform NSGA2 22 10 sa ReduceTime 20 6	0	3	0	1	1	2	0.1514987753473713	-1.481471026535138E-4	0.0	1.0	0.018201575658788372	
att48uniform SA 22 15 sa ReduceTime 10 2	0	0	0	2	1	0	0.0	0.0019598204097150346	1.0	0.0	3.402517863218782E-4	
att48uniform GREEDY 22 15 sa ReduceTime 10 2	0	2	0	2	1	0	0.24754901960784328	0.0013499962644460822	0.8504063233821008	1.0	6.805035726437564E-4	
att48uniform VN 22 15 sa ReduceTime 10 2	0	1	0	2	1	0	0.0	0.0014440211431990342	0.8898833403328045	0.0	3.402517863218782E-4	
att48uniform NSGA2 22 15 sa ReduceTime 10 2	0	3	0	2	1	0	0.1221247807261852	-7.421196879410684E-4	0.0	1.0	0.001701258931609391	
att48uniform SA 22 15 sa ReduceTime 15 2	0	0	0	2	1	1	0.0	0.009248930711666542	1.0	0.0	3.8774718883288094E-4	
att48uniform GREEDY 22 15 sa ReduceTime 15 2	0	2	0	2	1	1	0.24754901960784328	0.006906101764071343	0.8619897047069545	1.0	7.754943776657619E-4	
att48uniform VN 22 15 sa ReduceTime 15 2	0	1	0	2	1	1	0.0	0.007241790497568909	0.8984099257338858	0.0	3.8774718883288094E-4	
att48uniform NSGA2 22 15 sa ReduceTime 15 2	0	3	0	2	1	1	0.1556626120087855	-7.773607673029906E-4	0.0	1.0	0.009693679720822024	
att48uniform SA 22 15 sa ReduceTime 20 2	0	0	0	2	1	2	0.0	0.0015063302233963914	1.0	0.0	4.008016032064128E-4	
att48uniform GREEDY 22 15 sa ReduceTime 20 2	0	2	0	2	1	2	0.24754901960784328	8.309189230975257E-4	0.8196764797806428	1.0	8.016032064128256E-4	
att48uniform VN 22 15 sa ReduceTime 20 2	0	1	0	2	1	2	0.0	9.083869816328855E-4	0.8672629475060999	0.0	4.008016032064128E-4	
att48uniform NSGA2 22 15 sa ReduceTime 20 2	0	3	0	2	1	2	0.20842829467271826	-8.398530920668292E-4	0.0	1.0	0.0012024048096192384	
att48uniform SA 22 15 sa ReduceTime 10 6	0	0	0	2	1	0	0.0	0.0033158822054422696	1.0	0.0	3.4340659340659343E-4	
att48uniform GREEDY 22 15 sa ReduceTime 10 6	0	2	0	2	1	0	0.24754901960784328	0.0021292149752927614	0.8379260731572877	1.0	6.868131868131869E-4	
att48uniform VN 22 15 sa ReduceTime 10 6	0	1	0	2	1	0	0.0	0.002232028658116843	0.8806965652121057	0.0	3.4340659340659343E-4	
att48uniform NSGA2 22 15 sa ReduceTime 10 6	0	3	0	2	1	0	0.12323926874577312	-6.916218305801032E-4	0.0	1.0	0.0030906593406593405	
att48uniform SA 22 15 sa ReduceTime 15 6	0	0	0	2	1	1	0.0	0.0038029510726294772	1.0	0.0	3.9824771007566706E-4	
att48uniform GREEDY 22 15 sa ReduceTime 15 6	0	2	0	2	1	1	0.24754901960784328	0.0025725972688567817	0.8111340231708662	1.0	7.964954201513341E-4	
att48uniform VN 22 15 sa ReduceTime 15 6	0	1	0	2	1	1	0.0	0.0027710870297107467	0.860974802121297	0.0	3.9824771007566706E-4	
att48uniform NSGA2 22 15 sa ReduceTime 15 6	0	3	0	2	1	1	0.1557043482753263	-8.399603855792288E-4	0.0	1.0	0.0035842293906810036	
att48uniform SA 22 15 sa ReduceTime 20 6	0	0	0	2	1	2	0.0	0.0015032177420930698	1.0	0.0	3.969829297340214E-4	
att48uniform GREEDY 22 15 sa ReduceTime 20 6	0	2	0	2	1	2	0.24754901960784328	7.829882073692836E-4	0.8094101946725044	1.0	7.939658594680428E-4	
att48uniform VN 22 15 sa ReduceTime 20 6	0	1	0	2	1	2	0.0	8.700132841573248E-4	0.8597058832714475	0.0	3.969829297340214E-4	
att48uniform NSGA2 22 15 sa ReduceTime 20 6	0	3	0	2	1	2	0.1447297620097125	-8.361926775807629E-4	0.0	1.0	0.0011909487892020642	
att48uniform SA 30 5 sa ReduceTime 10 2	0	0	1	0	1	0	0.0	6.205173609711749E-4	1.0	0.0	4.2283298097251583E-4	
att48uniform GREEDY 30 5 sa ReduceTime 10 2	0	2	1	0	1	0	0.24754901960784328	2.745809381718367E-4	0.8246919593881968	1.0	8.456659619450317E-4	
att48uniform VN 30 5 sa ReduceTime 10 2	0	1	1	0	1	0	0.0	3.977990778733674E-4	0.9020002888938378	0.0	4.2283298097251583E-4	
att48uniform NSGA2 30 5 sa ReduceTime 10 2	0	3	1	0	1	0	0.0	-0.0010708145629188886	0.0	0.0	4.2283298097251583E-4	
att48uniform SA 30 5 sa ReduceTime 15 2	0	0	1	0	1	1	0.0	0.004114289931685097	1.0	0.0	3.2605151613955004E-4	
att48uniform GREEDY 30 5 sa ReduceTime 15 2	0	2	1	0	1	1	0.24754901960784328	0.003117033362644255	0.7973152008728521	1.0	6.521030322791001E-4	
att48uniform VN 30 5 sa ReduceTime 15 2	0	1	1	0	1	1	0.0	0.0034235019066727324	0.9154022003143308	0.0	3.2605151613955004E-4	
att48uniform NSGA2 30 5 sa ReduceTime 15 2	0	3	1	0	1	1	0.09965501490926602	-8.78828865785889E-4	0.0	1.0	0.0039126181936746	
att48uniform SA 30 5 sa ReduceTime 20 2	0	0	1	0	1	2	0.0	0.0062752204181766	1.0	0.0	3.2530904359141186E-4	
att48uniform GREEDY 30 5 sa ReduceTime 20 2	0	2	1	0	1	2	0.24754901960784328	0.0049597936634439045	0.8366085956789155	1.0	6.506180871828237E-4	
att48uniform VN 30 5 sa ReduceTime 20 2	0	1	1	0	1	2	0.0	0.005673881595891656	0.9318027136093016	0.0	3.2530904359141186E-4	
att48uniform NSGA2 30 5 sa ReduceTime 20 2	0	3	1	0	1	2	0.15154460204180764	-4.660251825275097E-4	0.0	1.0	0.007482108002602472	
att48uniform SA 30 5 sa ReduceTime 10 6	0	0	1	0	1	0	0.0	0.010185166889629138	1.0	0.0	4.1649312786339027E-4	
att48uniform GREEDY 30 5 sa ReduceTime 10 6	0	2	1	0	1	0	0.24754901960784328	0.008039531989085635	0.8436187803778125	1.0	8.329862557267805E-4	
att48uniform VN 30 5 sa ReduceTime 10 6	0	1	1	0	1	0	0.0	0.00925381991105951	0.9347286666332616	0.0	4.1649312786339027E-4	
att48uniform NSGA2 30 5 sa ReduceTime 10 6	0	3	1	0	1	0	0.11578012510207107	-1.1990873709379964E-4	0.0	1.0	0.012911286963765098	
att48uniform SA 30 5 sa ReduceTime 15 6	0	0	1	0	1	1	0.0	0.002242362865475811	1.0	0.0	3.274394237066143E-4	
att48uniform GREEDY 30 5 sa ReduceTime 15 6	0	2	1	0	1	1	0.24754901960784328	0.0016252810793565661	0.8019348934501244	1.0	6.548788474132286E-4	
att48uniform VN 30 5 sa ReduceTime 15 6	0	1	1	0	1	1	0.0	0.0019275613725288508	0.9173303953686441	0.0	3.274394237066143E-4	
att48uniform NSGA2 30 5 sa ReduceTime 15 6	0	3	1	0	1	1	0.13362938310459702	-4.625966710589496E-4	0.0	1.0	0.0026195153896529143	
att48uniform SA 30 5 sa ReduceTime 20 6	0	0	1	0	1	2	0.0	0.009135273695944263	1.0	0.0	3.201024327784891E-4	
att48uniform GREEDY 30 5 sa ReduceTime 20 6	0	2	1	0	1	2	0.24754901960784328	0.007175008870387007	0.8360828803277398	1.0	6.402048655569782E-4	
att48uniform VN 30 5 sa ReduceTime 20 6	0	1	1	0	1	2	0.0	0.008286753609130011	0.9315832873762443	0.0	3.201024327784891E-4	
att48uniform NSGA2 30 5 sa ReduceTime 20 6	0	3	1	0	1	2	0.11600839027456157	-1.8220845582490134E-4	0.0	1.0	0.01120358514724712	
att48uniform SA 30 10 sa ReduceTime 10 2	0	0	1	1	1	0	0.0	0.010416306807699146	1.0	0.0	0.0014705882352941176	
att48uniform GREEDY 30 10 sa ReduceTime 10 2	0	2	1	1	1	0	0.24754901960784328	0.007005022897323159	0.9062483818071978	1.0	0.0029411764705882353	
att48uniform VN 30 10 sa ReduceTime 10 2	0	1	1	1	1	0	0.0	0.0080226354803594	0.9928904313947898	0.0	0.0014705882352941176	
att48uniform NSGA2 30 10 sa ReduceTime 10 2	0	3	1	1	1	0	0.163051415193171	-0.004015515642393784	0.0	1.0	0.008823529411764706	
att48uniform SA 30 10 sa ReduceTime 15 2	0	0	1	1	1	1	0.0	0.005343464827614418	1.0	0.0	5.72737686139748E-4	
att48uniform GREEDY 30 10 sa ReduceTime 15 2	0	2	1	1	1	1	0.22412191721633276	0.0036707543515048916	0.8911553584792852	1.0	0.001718213058419244	
att48uniform VN 30 10 sa ReduceTime 15 2	0	1	1	1	1	1	0.24754901960784328	0.0035447773447333194	0.8911553584792852	1.0	0.001145475372279496	
att48uniform NSGA2 30 10 sa ReduceTime 15 2	0	3	1	1	1	1	0.18070886629961777	-0.0021406996842416952	0.0	1.0	0.004581901489117984	
att48uniform SA 30 10 sa ReduceTime 20 2	0	0	1	1	1	2	0.0	0.006004873141495133	1.0	0.0	5.586592178770949E-4	
att48uniform GREEDY 30 10 sa ReduceTime 20 2	0	2	1	1	1	2	0.24754901960784328	0.004067611534401377	0.9305573563762325	1.0	0.0011173184357541898	
att48uniform VN 30 10 sa ReduceTime 20 2	0	1	1	1	1	2	0.24754901960784328	0.004100122835591223	0.9397809222117867	1.0	0.0011173184357541898	
att48uniform NSGA2 30 10 sa ReduceTime 20 2	0	3	1	1	1	2	0.19463313259944384	-0.0017675495407491627	0.0	1.0	0.00558659217877095	
att48uniform SA 30 10 sa ReduceTime 10 6	0	0	1	1	1	0	0.0	0.0035342601824986187	1.0	0.0	3.661662394727206E-4	
att48uniform GREEDY 30 10 sa ReduceTime 10 6	0	2	1	1	1	0	0.207897500770074	0.0023334642427290503	0.8971515621025369	1.0	0.0014646649578908824	
att48uniform VN 30 10 sa ReduceTime 10 6	0	1	1	1	1	0	0.0	0.0022704887820605736	0.8971515621025369	0.0	3.661662394727206E-4	
att48uniform NSGA2 30 10 sa ReduceTime 10 6	0	3	1	1	1	0	0.14654876674626255	-0.0014098068005010576	0.0	1.0	0.0029293299157817647	
att48uniform SA 30 10 sa ReduceTime 15 6	0	0	1	1	1	1	0.0	0.013855616829947532	0.951368319789372	0.0	0.0017152658662092624	
att48uniform GREEDY 30 10 sa ReduceTime 15 6	0	2	1	1	1	1	0.24754901960784328	0.009765303399559798	0.7409909201225243	1.0	0.003430531732418525	
att48uniform VN 30 10 sa ReduceTime 15 6	0	1	1	1	1	1	0.24754901960784328	0.010756952128608503	0.8371313223623278	1.0	0.003430531732418525	
att48uniform NSGA2 30 10 sa ReduceTime 15 6	0	3	1	1	1	1	0.2149643140097253	-0.0050998389288096505	0.0	1.0	0.0137221269296741	
att48uniform SA 30 10 sa ReduceTime 20 6	0	0	1	1	1	2	0.0	0.015107612495953436	1.0	0.0	0.001639344262295082	
att48uniform GREEDY 30 10 sa ReduceTime 20 6	0	2	1	1	1	2	0.24754901960784328	0.011815440645788195	0.9439801162761341	1.0	0.003278688524590164	
att48uniform VN 30 10 sa ReduceTime 20 6	0	1	1	1	1	2	0.24754901960784328	0.011630332488278635	0.9439801162761341	1.0	0.003278688524590164	
