att48uniform NSGA2 30 5 sa ReduceTime 10 2	0	3	1	0	1	0	0	0.0	0.16883176275354475	0.0	0.0	0.2	
att48uniform SA 30 5 sa ReduceTime 15 2	0	0	1	0	1	1	0	0.0	0.3711331535434763	1.0	0.0	0.058823529411764705	
att48uniform GREEDY 30 5 sa ReduceTime 15 2	0	2	1	0	1	1	0	0.24754901960784328	0.2811747448008803	0.7973152008728521	1.0	0.11764705882352941	
att48uniform VN 30 5 sa ReduceTime 15 2	0	1	1	0	1	1	0	0.0	0.3088200102283903	0.9154022003143308	0.0	0.058823529411764705	
att48uniform NSGA2 30 5 sa ReduceTime 15 2	0	3	1	0	1	1	0	0.09965501490926602	0.05285035551696709	0.0	1.0	0.7058823529411765	
att48uniform SA 30 5 sa ReduceTime 20 2	0	0	1	0	1	2	0	0.0	0.35722273269397903	1.0	0.0	0.037037037037037035	
att48uniform GREEDY 30 5 sa ReduceTime 20 2	0	2	1	0	1	2	0	0.24754901960784328	0.2823408466930845	0.8366085956789155	1.0	0.07407407407407407	
att48uniform VN 30 5 sa ReduceTime 20 2	0	1	1	0	1	2	0	0.0	0.32299096344020284	0.9318027136093016	0.0	0.037037037037037035	
att48uniform NSGA2 30 5 sa ReduceTime 20 2	0	3	1	0	1	2	0	0.15154460204180764	0.017685943346784753	0.0	1.0	0.8518518518518519	
att48uniform NSGA2 30 5 sa ReduceTime 10 4	0	3	1	0	1	0	1	0.15927454654539622	0.0	0.0	1.0	1.0	
att48uniform NSGA2 30 5 sa ReduceTime 15 4	0	3	1	0	1	1	1	0.14448167900807457	0.0	0.0	1.0	0.9166666666666666	
att48uniform NSGA2 30 5 sa ReduceTime 20 4	0	3	1	0	1	2	1	0.19264371771420552	0.0	0.0	1.0	1.0	
att48uniform SA 30 5 sa ReduceTime 10 6	0	0	1	0	1	0	2	0.0	0.3493512243142794	1.0	0.0	0.02857142857142857	
att48uniform GREEDY 30 5 sa ReduceTime 10 6	0	2	1	0	1	0	2	0.24754901960784328	0.2757559472256372	0.8436187803778125	1.0	0.05714285714285714	
att48uniform VN 30 5 sa ReduceTime 10 6	0	1	1	0	1	0	2	0.0	0.3174060229493412	0.9347286666332616	0.0	0.02857142857142857	
att48uniform NSGA2 30 5 sa ReduceTime 10 6	0	3	1	0	1	0	2	0.11578012510207107	0.0027419131215448856	0.0	1.0	0.8857142857142857	
att48uniform SA 30 5 sa ReduceTime 15 6	0	0	1	0	1	1	2	0.0	0.28534067463179696	1.0	0.0	0.08333333333333333	
att48uniform GREEDY 30 5 sa ReduceTime 15 6	0	2	1	0	1	1	2	0.24754901960784328	0.20681701734812305	0.8019348934501244	1.0	0.16666666666666666	
att48uniform VN 30 5 sa ReduceTime 15 6	0	1	1	0	1	1	2	0.0	0.24528218465429627	0.9173303953686441	0.0	0.08333333333333333	
att48uniform NSGA2 30 5 sa ReduceTime 15 6	0	3	1	0	1	1	2	0.13362938310459702	0.039243617594834225	0.0	1.0	0.6666666666666666	
att48uniform SA 30 5 sa ReduceTime 20 6	0	0	1	0	1	2	2	0.0	0.3567324378266236	1.0	0.0	0.025	
att48uniform GREEDY 30 5 sa ReduceTime 20 6	0	2	1	0	1	2	2	0.24754901960784328	0.28018409638861264	0.8360828803277398	1.0	0.05	
att48uniform VN 30 5 sa ReduceTime 20 6	0	1	1	0	1	2	2	0.0	0.323597728436527	0.9315832873762443	0.0	0.025	
att48uniform NSGA2 30 5 sa ReduceTime 20 6	0	3	1	0	1	2	2	0.11600839027456157	0.004743493466641598	0.0	1.0	0.875	
att48uniform SA 30 10 sa ReduceTime 10 2	0	0	1	1	1	0	0	0.0	0.35415443146177095	1.0	0.0	0.1	
att48uniform GREEDY 30 10 sa ReduceTime 10 2	0	2	1	1	1	0	0	0.24754901960784328	0.2381707785089874	0.9062483818071978	1.0	0.2	
att48uniform VN 30 10 sa ReduceTime 10 2	0	1	1	1	1	0	0	0.0	0.27276960633221964	0.9928904313947898	0.0	0.1	
att48uniform NSGA2 30 10 sa ReduceTime 10 2	0	3	1	1	1	0	0	0.163051415193171	0.09101835456092576	0.0	1.0	0.6	
att48uniform SA 30 10 sa ReduceTime 15 2	0	0	1	1	1	1	0	0.0	0.3332031996076705	1.0	0.0	0.07142857142857142	
att48uniform GREEDY 30 10 sa ReduceTime 15 2	0	2	1	1	1	1	0	0.22412191721633276	0.2288977534902694	0.8911553584792852	1.0	0.21428571428571427	
att48uniform VN 30 10 sa ReduceTime 15 2	0	1	1	1	1	1	0	0.24754901960784328	0.22104218728229916	0.8911553584792852	1.0	0.14285714285714285	
att48uniform NSGA2 30 10 sa ReduceTime 15 2	0	3	1	1	1	1	0	0.18070886629961777	0.08899194401633333	0.0	1.0	0.5714285714285714	
att48uniform SA 30 10 sa ReduceTime 20 2	0	0	1	1	1	2	0	0.0	0.3582907641092096	1.0	0.0	0.06666666666666667	
